"Date","Day_Wk","nb_crimes","nb_aggravated","nb_simple","nb_vandalism","nb_robbery","nb_larceny","nb_fraud","nb_selected","TEMP","TMAX_C","TMIN_C","DEWP","VISIB","Wind","PRCP","y2012","y2013","y2014","y2015","y2016","y2017","year","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","Weekend","DEWP_lag","WDSP_lag","PRCP_lag","TEMP_lag","Season","Summer","Fall","Winter","Spring","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","SNOW","Events","Holidays","Snow","Rain","WindxRain","WindxHeatIndex"
2013-06-15,"Saturday",263,11,25,16,3,41,5,54,21.277777778,26.722222222,11.722222222,7.7222222222,10,9.5,0.13,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,10.555555556,10.6,1.61,14.833333333,"Summer",1,0,0,0,21,15,2,0,1,0,2,0,0,1,0,0,0,0,1,9.5,199.5
2013-06-16,"Sunday",221,8,20,11,8,38,5,39,21.277777778,26.722222222,16.111111111,8.6666666667,10,8.2,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,7.7222222222,9.5,0.13,21.277777778,"Summer",1,0,0,0,21,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,172.2
2013-06-17,"Monday",274,7,17,14,10,45,15,39,23.222222222,30.611111111,16.111111111,14.722222222,9.9,9.4,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,8.6666666667,8.2,0,21.277777778,"Summer",1,0,0,0,23,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,216.2
2013-06-18,"Tuesday",259,10,18,9,7,35,6,39,18.222222222,21.722222222,15,14.833333333,9.1,7.5,0.43,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,14.722222222,9.4,0,23.222222222,"Summer",1,0,0,0,18,18,2,0,1,0,0,0,0,0,0,0,0,0,1,7.5,135
2013-06-19,"Wednesday",243,6,21,9,1,39,9,39,17.222222222,21.722222222,14.388888889,11.833333333,10,8.3,0.63,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,14.833333333,7.5,0.43,18.222222222,"Summer",1,0,0,0,17,19,2,0,1,0,0,0,0,0,0,0,0,0,1,8.3,141.1
2013-06-20,"Thursday",254,4,17,10,7,47,8,31,18.444444444,25,14.388888889,10.888888889,9.9,7,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,11.833333333,8.3,0.63,17.222222222,"Summer",1,0,0,0,18,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,126
2013-06-21,"Friday",296,6,22,11,7,53,18,39,21.555555556,28.888888889,14.388888889,13.333333333,10,8.5,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,10.888888889,7,0,18.444444444,"Summer",1,0,0,0,21,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,178.5
2013-06-22,"Saturday",261,12,16,19,1,57,9,51,23.5,29.388888889,16.111111111,14.333333333,10,9.4,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,13.333333333,8.5,0,21.555555556,"Summer",1,0,0,0,23,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,216.2
2013-06-23,"Sunday",230,5,15,15,7,44,2,36,24.555555556,32.777777778,18.277777778,16,10,10.3,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,14.333333333,9.4,0,23.5,"Summer",1,0,0,0,25,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,257.5
2013-06-24,"Monday",266,3,21,13,8,48,3,37,28,35,18.888888889,19.722222222,10,11.2,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,16,10.3,0,24.555555556,"Summer",1,0,0,0,30,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,336
2013-06-25,"Tuesday",232,4,16,13,7,23,6,35,27.111111111,35,21.111111111,18.555555556,9.4,10,0.33,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,19.722222222,11.2,0,28,"Summer",1,0,0,0,28,25,3,0,0,1,0,0,0,0,0,0,0,0,1,10,280
2013-06-26,"Wednesday",261,7,19,10,3,37,4,39,24.777777778,33.277777778,20,19.055555556,9.8,7.4,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,18.555555556,10,0.33,27.111111111,"Summer",1,0,0,0,25,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,185
2013-06-27,"Thursday",207,5,17,10,3,41,4,34,18.055555556,28.888888889,16.111111111,17.222222222,0.8,5.7,0.04,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,19.055555556,7.4,0,24.777777778,"Summer",1,0,0,0,18,27,3,0,0,1,0,0,0,0,0,0,0,0,1,5.7,102.6
2013-06-28,"Friday",253,9,12,11,5,44,7,32,20.444444444,27.222222222,16.111111111,18.611111111,3.9,10.4,0.45,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,17.222222222,5.7,0.04,18.055555556,"Summer",1,0,0,0,21,28,3,0,0,1,0,0,0,0,0,0,0,0,1,10.4,218.4
2013-06-29,"Saturday",251,10,18,22,4,43,5,50,23.333333333,28.277777778,16.722222222,19.777777778,8.7,11,0.1,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,18.611111111,10.4,0.45,20.444444444,"Summer",1,0,0,0,24,29,3,0,0,1,0,0,0,0,0,0,0,0,1,11,264
2013-06-30,"Sunday",240,3,20,20,3,31,9,44,23.888888889,28.888888889,20.611111111,20.055555556,9.8,9.6,0.07,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,19.777777778,11,0.1,23.333333333,"Summer",1,0,0,0,24,30,3,0,0,1,3,1,0,0,0,0,0,0,1,9.6,230.4
2013-07-01,"Monday",260,7,17,7,3,37,17,34,24.111111111,29.388888889,20.611111111,21.222222222,9.4,7.9,0.12,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,20.055555556,9.6,0.07,23.888888889,"Summer",1,0,0,0,25,1,1,1,0,0,1,0,1,0,0,0,0,0,1,7.9,197.5
2013-07-02,"Tuesday",256,3,16,14,5,44,11,36,23.444444444,27.777777778,17,20.611111111,9.7,7.8,0.02,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,21.222222222,7.9,0.12,24.111111111,"Summer",1,0,0,0,24,2,1,1,0,0,0,0,0,0,0,0,0,0,1,7.8,187.2
2013-07-03,"Wednesday",255,2,15,16,8,38,10,34,22.888888889,31.722222222,16,18.277777778,6.7,8.8,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,20.611111111,7.8,0.02,23.444444444,"Summer",1,0,0,0,23,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,202.4
2013-07-04,"Thursday",263,20,24,19,2,48,7,64,28.388888889,34.388888889,16.722222222,21.555555556,10,10.6,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,18.277777778,8.8,0,22.888888889,"Summer",1,0,0,0,31,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,328.6
2013-07-05,"Friday",279,11,21,14,4,40,10,49,29.944444444,35,23.888888889,21.666666667,10,10.9,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,21.555555556,10.6,0,28.388888889,"Summer",1,0,0,0,33,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,359.7
2013-07-06,"Saturday",234,5,20,17,2,32,7,43,29.833333333,35,26.111111111,21.222222222,10,11,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,21.666666667,10.9,0,29.944444444,"Summer",1,0,0,0,32,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,352
2013-07-07,"Sunday",215,4,11,16,7,34,3,32,28.5,33.888888889,25,18.222222222,10,7.4,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,21.222222222,11,0,29.833333333,"Summer",1,0,0,0,29,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,214.6
2013-07-08,"Monday",249,8,20,11,8,38,9,39,24.833333333,33.888888889,19.388888889,21,9.2,7.6,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,18.222222222,7.4,0,28.5,"Summer",1,0,0,0,25,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,190
2013-07-09,"Tuesday",234,4,16,18,9,41,5,39,19.888888889,22,18,17.666666667,6.7,5.3,0.01,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,21,7.6,0,24.833333333,"Summer",1,0,0,0,20,9,1,1,0,0,0,0,0,0,0,0,0,0,1,5.3,106
2013-07-10,"Wednesday",259,6,17,14,5,35,11,38,22.222222222,30,18.277777778,19.5,6.7,7.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,17.666666667,5.3,0.01,19.888888889,"Summer",1,0,0,0,23,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,163.3
2013-07-11,"Thursday",260,8,9,11,8,38,4,30,25,30,19.388888889,21.722222222,8.9,8.2,0.01,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,19.5,7.1,0,22.222222222,"Summer",1,0,0,0,26,11,2,0,1,0,0,0,0,0,0,0,0,0,1,8.2,213.2
2013-07-12,"Friday",296,4,21,19,4,60,10,48,22.333333333,27.777777778,19.388888889,16.722222222,9.7,10.7,0.17,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,21.722222222,8.2,0.01,25,"Summer",1,0,0,0,22,12,2,0,1,0,0,0,0,0,0,0,0,0,1,10.7,235.4
2013-07-13,"Saturday",257,5,19,16,9,38,8,41,20.055555556,23.277777778,18.888888889,17.333333333,9.7,6.6,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,16.722222222,10.7,0.17,22.333333333,"Summer",1,0,0,0,20,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,132
2013-07-14,"Sunday",230,2,17,16,6,40,5,36,24.611111111,33.888888889,18.888888889,20.444444444,7,4,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,17.333333333,6.6,0,20.055555556,"Summer",1,0,0,0,25,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,100
2013-07-15,"Monday",297,10,16,13,2,49,13,39,27.444444444,33.888888889,20.611111111,20.833333333,10,5.5,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,20.444444444,4,0,24.611111111,"Summer",1,0,0,0,29,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,159.5
2013-07-16,"Tuesday",232,5,23,14,4,25,15,43,28.166666667,33.888888889,23.277777778,19.555555556,9.8,6.4,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,20.833333333,5.5,0,27.444444444,"Summer",1,0,0,0,30,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,192
2013-07-17,"Wednesday",227,6,17,11,6,29,7,37,27.222222222,35,22.777777778,20.555555556,10,4.5,0.01,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,19.555555556,6.4,0,28.166666667,"Summer",1,0,0,0,29,17,2,0,1,0,0,0,0,0,0,0,0,0,1,4.5,130.5
2013-07-18,"Thursday",274,5,16,14,5,49,17,36,27.888888889,35,22.777777778,20.777777778,10,10.7,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,20.555555556,4.5,0.01,27.222222222,"Summer",1,0,0,0,30,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,321
2013-07-19,"Friday",247,5,18,12,6,40,10,35,30.5,37.222222222,24.388888889,22,9.8,11,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,20.777777778,10.7,0,27.888888889,"Summer",1,0,0,0,34,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,374
2013-07-20,"Saturday",261,13,23,22,5,36,7,59,30.944444444,37.222222222,25.611111111,22.444444444,8.3,12.5,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,22,11,0,30.5,"Summer",1,0,0,0,35,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,437.5
2013-07-21,"Sunday",269,13,27,18,2,41,10,58,25.055555556,35.611111111,21.722222222,17.055555556,10,8.9,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,22.444444444,12.5,0,30.944444444,"Summer",1,0,0,0,25,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,222.5
2013-07-22,"Monday",265,5,15,13,1,32,10,34,22,26.111111111,20,19.111111111,9.5,6.1,0.01,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,17.055555556,8.9,0,25.055555556,"Summer",1,0,0,0,22,22,3,0,0,1,0,0,0,0,0,0,0,0,1,6.1,134.2
2013-07-23,"Tuesday",234,7,20,15,7,39,10,44,21.944444444,27.777777778,20,20.5,4.4,5.9,0.1,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,19.111111111,6.1,0.01,22,"Summer",1,0,0,0,23,23,3,0,0,1,0,0,0,0,0,0,0,0,1,5.9,135.7
2013-07-24,"Wednesday",265,6,17,10,3,45,8,33,25.555555556,31.111111111,20,19.722222222,9.7,5.5,1.66,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,20.5,5.9,0.1,21.944444444,"Summer",1,0,0,0,26,24,3,0,0,1,0,0,0,0,0,0,0,0,1,5.5,143
2013-07-25,"Thursday",252,4,13,16,4,37,9,37,18.5,31.111111111,15.611111111,12.166666667,9.5,10.5,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,19.722222222,5.5,1.66,25.555555556,"Summer",1,0,0,0,18,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,189
2013-07-26,"Friday",263,1,14,21,3,46,12,37,18.111111111,22.222222222,15.611111111,16.222222222,7.7,9.6,0.81,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,12.166666667,10.5,0,18.5,"Summer",1,0,0,0,18,26,3,0,0,1,0,0,0,0,0,0,0,0,1,9.6,172.8
2013-07-27,"Saturday",250,4,12,15,5,38,4,32,22.111111111,28.888888889,16.722222222,16.888888889,9.7,7.4,0.46,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,16.222222222,9.6,0.81,18.111111111,"Summer",1,0,0,0,22,27,3,0,0,1,0,0,0,0,0,0,0,0,1,7.4,162.8
2013-07-28,"Sunday",239,6,29,9,7,37,2,44,21.5,28.888888889,16.722222222,18.722222222,8.3,6.5,0.01,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,16.888888889,7.4,0.46,22.111111111,"Summer",1,0,0,0,22,28,3,0,0,1,0,0,0,0,0,0,0,0,1,6.5,143
2013-07-29,"Monday",248,7,16,10,9,36,13,34,21.555555556,27.222222222,18.888888889,19.222222222,6.2,5.4,0.3,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,18.722222222,6.5,0.01,21.5,"Summer",1,0,0,0,22,29,3,0,0,1,0,0,0,0,0,0,0,0,1,5.4,118.8
2013-07-30,"Tuesday",273,5,12,16,4,45,5,35,23.388888889,28.888888889,18.888888889,15.611111111,9.3,7.2,0.03,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,19.222222222,5.4,0.3,21.555555556,"Summer",1,0,0,0,23,30,3,0,0,1,0,0,0,0,0,0,0,0,1,7.2,165.6
2013-07-31,"Wednesday",290,5,23,10,6,49,9,40,23.055555556,28.888888889,18.888888889,14.5,10,7.3,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,15.611111111,7.2,0.03,23.388888889,"Summer",1,0,0,0,23,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,167.9
2013-08-01,"Thursday",269,4,21,10,4,30,14,40,22.722222222,27.777777778,18.888888889,16.555555556,9.9,7.7,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,14.5,7.3,0,23.055555556,"Summer",1,0,0,0,23,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,177.1
2013-08-02,"Friday",259,8,15,9,3,31,6,34,22.666666667,29.388888889,18.888888889,16,9.1,6.9,0.09,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,16.555555556,7.7,0,22.722222222,"Summer",1,0,0,0,23,2,1,1,0,0,0,0,0,0,0,0,0,0,1,6.9,158.7
2013-08-03,"Saturday",272,7,23,21,8,38,9,53,23.388888889,29.388888889,18.888888889,15.388888889,10,10.3,0.04,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,16,6.9,0.09,22.666666667,"Summer",1,0,0,0,23,3,1,1,0,0,0,0,0,0,0,0,0,0,1,10.3,236.9
2013-08-04,"Sunday",244,10,17,28,5,37,4,55,22.555555556,27.777777778,18.277777778,13.166666667,10,7.9,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,15.388888889,10.3,0.04,23.388888889,"Summer",1,0,0,0,22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,173.8
2013-08-05,"Monday",233,5,15,13,3,36,9,35,20.555555556,27.777777778,16.111111111,8.5,10,10.6,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,13.166666667,7.9,0,22.555555556,"Summer",1,0,0,0,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,212
2013-08-06,"Tuesday",270,8,21,9,8,45,4,40,20.166666667,25.611111111,15,8.3888888889,10,6.4,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,8.5,10.6,0,20.555555556,"Summer",1,0,0,0,19,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,121.6
2013-08-07,"Wednesday",241,8,17,11,4,42,16,37,20.5,26.111111111,15,13.555555556,10,7.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,8.3888888889,6.4,0,20.166666667,"Summer",1,0,0,0,20,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,142
2013-08-08,"Thursday",231,6,17,13,5,38,6,36,21.888888889,27.222222222,16.111111111,16.388888889,9.9,9.6,0.07,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,13.555555556,7.1,0,20.5,"Summer",1,0,0,0,22,8,1,1,0,0,0,0,0,0,0,0,0,0,1,9.6,211.2
2013-08-09,"Friday",260,6,16,15,3,42,10,39,22.833333333,27.222222222,18.277777778,20.888888889,7.8,10.1,1.62,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,16.388888889,9.6,0.07,21.888888889,"Summer",1,0,0,0,23,9,1,1,0,0,0,0,0,0,0,0,0,0,1,10.1,232.3
2013-08-10,"Saturday",251,9,19,14,3,28,8,42,25.055555556,29.388888889,21.722222222,17.222222222,10,10.4,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,20.888888889,10.1,1.62,22.833333333,"Summer",1,0,0,0,25,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,260
2013-08-11,"Sunday",229,13,20,11,3,39,3,44,22.388888889,29.388888889,17.222222222,10.555555556,10,6.1,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,17.222222222,10.4,0,25.055555556,"Summer",1,0,0,0,22,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,134.2
2013-08-12,"Monday",256,5,16,11,4,40,11,34,23.333333333,28.888888889,17.222222222,12.833333333,10,7.1,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,10.555555556,6.1,0,22.388888889,"Summer",1,0,0,0,23,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,163.3
2013-08-13,"Tuesday",236,5,19,10,6,28,13,34,21.444444444,28.888888889,18.277777778,17.055555556,9.7,5.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,12.833333333,7.1,0,23.333333333,"Summer",1,0,0,0,22,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,112.2
2013-08-14,"Wednesday",257,2,10,16,6,37,10,31,20.833333333,24.388888889,18.277777778,12.333333333,10,11.1,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,17.055555556,5.1,0,21.444444444,"Summer",1,0,0,0,20,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,222
2013-08-15,"Thursday",253,11,17,9,8,41,12,39,20.444444444,25.611111111,15.611111111,9.1111111111,10,9.2,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,12.333333333,11.1,0,20.833333333,"Summer",1,0,0,0,20,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,184
2013-08-16,"Friday",272,5,21,13,3,31,5,39,21.777777778,26.722222222,15.611111111,10.055555556,10,7,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,9.1111111111,9.2,0,20.444444444,"Summer",1,0,0,0,21,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,147
2013-08-17,"Saturday",258,9,22,13,8,40,5,46,20.722222222,26.722222222,16.722222222,13.055555556,10,7.4,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,10.055555556,7,0,21.777777778,"Summer",1,0,0,0,20,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,148
2013-08-18,"Sunday",220,10,23,15,4,24,3,49,20.944444444,25.611111111,17.222222222,14.777777778,10,4.7,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,13.055555556,7.4,0,20.722222222,"Summer",1,0,0,0,21,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,98.7
2013-08-19,"Monday",240,7,12,17,1,37,9,37,23,28.888888889,17.222222222,13.777777778,10,7.6,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,14.777777778,4.7,0,20.944444444,"Summer",1,0,0,0,23,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,174.8
2013-08-20,"Tuesday",264,11,13,11,4,31,12,39,25.055555556,30.611111111,17.777777778,15,10,6.8,0,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,13.777777778,7.6,0,23,"Summer",1,0,0,0,25,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,170
2013-08-21,"Wednesday",264,2,17,13,4,39,4,33,25.5,31.722222222,19.388888889,16,10,5.3,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,15,6.8,0,25.055555556,"Summer",1,0,0,0,26,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,137.8
2013-08-22,"Thursday",236,8,20,11,7,37,4,41,25.833333333,31.722222222,19.388888889,17.555555556,10,9.8,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,16,5.3,0,25.5,"Summer",1,0,0,0,26,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,254.8
2013-08-23,"Friday",269,5,27,13,5,48,15,48,22.944444444,31.722222222,20.611111111,16.222222222,10,10.1,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,17.555555556,9.8,0,25.833333333,"Summer",1,0,0,0,23,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,232.3
2013-08-24,"Saturday",264,10,20,26,6,33,4,57,19.333333333,25.611111111,15.611111111,8.6111111111,10,7.4,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,16.222222222,10.1,0,22.944444444,"Summer",1,0,0,0,19,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,140.6
2013-08-25,"Sunday",232,10,17,12,5,29,6,40,20.5,28.277777778,15.611111111,9.5,10,6.8,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,8.6111111111,7.4,0,19.333333333,"Summer",1,0,0,0,20,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,136
2013-08-26,"Monday",243,8,16,9,3,49,5,35,22.833333333,28.888888889,16.111111111,14.222222222,10,10.4,0,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,9.5,6.8,0,20.5,"Summer",1,0,0,0,23,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,239.2
2013-08-27,"Tuesday",250,7,20,9,8,40,10,36,22.222222222,28.888888889,19.388888889,18.666666667,8.3,6.1,0.02,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,14.222222222,10.4,0,22.833333333,"Summer",1,0,0,0,23,27,3,0,0,1,0,0,0,0,0,0,0,0,1,6.1,140.3
2013-08-28,"Wednesday",267,3,16,12,5,54,7,33,19.055555556,22.222222222,16,17,5.1,3.4,0.01,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,18.666666667,6.1,0.02,22.222222222,"Summer",1,0,0,0,19,28,3,0,0,1,0,0,0,0,0,0,0,0,1,3.4,64.6
2013-08-29,"Thursday",226,8,25,10,4,30,8,43,17.888888889,22.777777778,16.111111111,16.333333333,3.5,9,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,17,3.4,0.01,19.055555556,"Summer",1,0,0,0,18,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,162
2013-08-30,"Friday",263,7,17,9,2,48,13,33,21.055555556,28.888888889,16.722222222,15.166666667,10,6.2,0,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,16.333333333,9,0,17.888888889,"Summer",1,0,0,0,21,30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,130.2
2013-08-31,"Saturday",233,6,17,15,5,27,6,38,23.833333333,28.888888889,17.222222222,20.111111111,8.1,7.8,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,15.166666667,6.2,0,21.055555556,"Summer",1,0,0,0,24,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,187.2
2013-09-01,"Sunday",290,4,25,15,3,42,12,46,22.888888889,27.777777778,20.611111111,20.611111111,8.3,7.8,0,0,1,0,0,0,0,"2013",0,0,0,1,0,0,0,1,20.111111111,7.8,0,23.833333333,"Fall",0,1,0,0,24,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,187.2
2013-09-02,"Monday",203,7,14,13,5,28,8,35,22.944444444,27.222222222,20.611111111,20.944444444,8.1,6.5,0.69,0,1,0,0,0,0,"2013",0,1,0,0,0,0,0,0,20.611111111,7.8,0,22.888888889,"Fall",0,1,0,0,24,2,1,1,0,0,0,0,0,0,0,0,1,0,1,6.5,156
2013-09-03,"Tuesday",235,2,10,7,5,37,8,19,23.833333333,27.222222222,20.611111111,19.944444444,8.8,6.3,0.07,0,1,0,0,0,0,"2013",0,0,0,0,0,1,0,0,20.944444444,6.5,0.69,22.944444444,"Fall",0,1,0,0,24,3,1,1,0,0,0,0,0,0,0,0,0,0,1,6.3,151.2
2013-09-04,"Wednesday",255,4,15,11,3,29,7,31,22.333333333,27.777777778,17.222222222,12.888888889,10,9.5,0,0,1,0,0,0,0,"2013",0,0,0,0,0,0,1,0,19.944444444,6.3,0.07,23.833333333,"Fall",0,1,0,0,22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,209
2013-09-05,"Thursday",239,4,16,12,3,27,13,36,19.666666667,27.777777778,16.111111111,13,10,8.4,0,0,1,0,0,0,0,"2013",0,0,0,0,1,0,0,0,12.888888889,9.5,0,22.333333333,"Fall",0,1,0,0,19,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,159.6
2013-09-06,"Friday",239,5,23,6,0,28,8,34,16.055555556,21.722222222,11.111111111,5.0555555556,10,6.6,0.09,0,1,0,0,0,0,"2013",1,0,0,0,0,0,0,0,13,8.4,0,19.666666667,"Fall",0,1,0,0,15,6,1,1,0,0,0,0,0,0,0,0,0,0,1,6.6,99
2013-09-07,"Saturday",273,12,18,17,4,44,8,50,18.666666667,27.222222222,11.111111111,7.2222222222,10,9,0,0,1,0,0,0,0,"2013",0,0,1,0,0,0,0,1,5.0555555556,6.6,0.09,16.055555556,"Fall",0,1,0,0,18,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,162
